sector,cycle,time_btjd,hours_from_center,normalized_flux,model_flux
9,1,1567.9094410895086,-4.742731545240531,0.9982832444126893,1.0004361493592104
9,1,1567.9302738997249,-4.242744100050913,0.9999281116475205,1.0004864110679805
9,1,1567.9511067083124,-3.742756693949559,1.0042538912994758,1.000536672772821
9,1,1567.9719395150364,-3.2427693325735163,1.0012716113934441,1.0005869344731657
9,1,1567.9927723203634,-2.742782004725086,1.002292216889734,1.00063719617014
9,1,1568.0136051238276,-2.2427947215855966,1.0004478762162274,1.0006874578626197
9,1,1568.0344379256617,-1.742807477567112,1.0016887049147338,1.0007377195511669
9,1,1568.055270725865,-1.2428202726860036,0.9876129139381339,0.9889978068229917
9,1,1568.07610352444,-0.7428331068877014,0.9610662751708462,0.9618909971302164
9,1,1568.096936321152,-0.24284598579833983,0.9418532222884285,0.9410416240124724
9,1,1568.1177691162345,0.2571410961809306,0.9421963077229821,0.9410918856847303
9,1,1568.138601909688,0.7571281390664808,0.9598776055414523,0.9628182244953575
9,1,1568.1594347012774,1.2571151372103486,0.9907256649199065,0.9900255484264062
9,1,1568.180267491004,1.7571020906507329,1.000168529615289,1.001089551256406
9,1,1568.2011002791014,2.257089004986483,1.0008182102617473,1.0011398129118114
9,1,1568.221933065569,2.757075880206685,1.0005464581816839,1.0011900745632847
9,1,1568.242765850174,3.25706271072886,1.0022599840387592,1.0012403362102646
9,1,1568.2635986329155,3.757049496525724,0.9991205215408487,1.0012905978527487
9,1,1568.2844314140275,4.257036243212497,1.0007056423469567,1.0013408594913011
9,1,1568.3052641932775,4.757022945212157,1.002939516415786,1.0013911211253612
9,1,1568.326096970898,5.257009608107182,1.0018286682464106,1.0014413827554904
9,1,1568.3469297466565,5.756996226309639,1.0028795551491316,1.0014916443811268
9,1,1568.367762520784,6.256982805369262,1.0045543922753932,1.001541906002828
9,1,1568.388595293281,6.756969345296966,0.9998517045372171,1.0015921676205959
9,1,1568.4094280639156,7.256955840526643,1.002955793969722,1.0016424292338704
9,1,1568.430260832921,7.756942296657144,1.001522871515484,1.0016926908432142
9,1,1568.4510936002964,8.256928713666639,0.9993376725606462,1.0017429524486254
35,18,2257.277204856346,-13.178898666283203,1.003612563171118,1.0003331721288802
35,18,2257.2841494555873,-13.012228284493176,0.9986213725213741,1.0003268376389063
35,18,2257.291094054831,-12.84555790264858,0.9981201841416291,1.0003205031489302
35,18,2257.2980386538416,-12.678887526391918,1.0020226824455483,1.0003141686591663
35,18,2257.3049832530846,-12.512217144558235,0.9987894166273892,1.0003078341691907
35,18,2257.311927852094,-12.345546768334316,1.0005985865245075,1.0003014996794282
35,18,2257.318872451104,-12.178876392088569,1.005031952214062,1.0002951651896648
35,18,2257.3258170498816,-12.012206021430757,0.9997585200377149,1.0002888307001139
35,18,2257.3327616488914,-11.845535645195923,1.0020709493409408,1.000282496210351
35,18,2257.3397062476683,-11.678865274549025,0.9984591478282785,1.0002761617208005
35,18,2257.3466508464467,-11.512194903869386,1.0015409548672436,1.0002698272312487
35,18,2257.353595444991,-11.345524538810423,1.0040380649510667,1.0002634927419105
35,18,2257.360540043768,-11.178854168152611,0.9964577319137674,1.0002571582523594
35,18,2257.367484642313,-11.012183803082735,0.998104950972516,1.000250823763021
35,18,2257.3744292408564,-10.845513438034686,0.997378482849099,1.000244489273683
35,18,2257.3813738391673,-10.678843078574573,0.9997647160008823,1.0002381547845578
35,18,2257.3883184377123,-10.512172713493783,0.9967839955875157,1.0002318202952187
35,18,2257.3952630360245,-10.345502354000928,1.002459412269248,1.0002254858060922
35,18,2257.4022076343354,-10.178831994540815,1.0019531062293179,1.0002191513169667
35,18,2257.4091522326476,-10.01216163504796,1.0033717764036072,1.0002128168278401
35,18,2257.416096830727,-9.84549128114304,0.9998195040619289,1.0002064823389258
35,18,2257.423041428805,-9.678820927270863,1.0026573407721975,1.0002001478500129
35,18,2257.4299860268834,-9.512150573387771,1.0000219511678514,1.0001938133610995
35,18,2257.4369306249628,-9.345480219482852,1.0045628561849769,1.0001874788721852
35,18,2257.4438752228084,-9.178809871187696,0.9974853033080153,1.0001811443834843
35,18,2257.4508198208864,-9.012139517315518,0.9977893162853061,1.000174809894571
35,18,2257.457764418733,-8.845469168998534,1.0000181514335331,1.0001684754058693
35,18,2257.4647090163467,-8.678798826269485,0.9979516436739237,1.0001621409173798
35,18,2257.471653614192,-8.512128477985243,0.999817809585814,1.0001558064286793
35,18,2257.4785982118055,-8.345458135256195,1.0011091030808443,1.0001494719401898
35,18,2257.4855428094183,-8.178787792548974,0.9971240375771473,1.0001431374517011
35,18,2257.4924874070316,-8.01211744983084,1.0001226270113612,1.000136802963212
35,18,2257.4994320044116,-7.845447112711554,1.0031298257535124,1.0001304684749357
35,18,2257.5063766017915,-7.678776775592269,1.0049008956119274,1.0001241339866593
35,18,2257.513321199172,-7.5121064384620695,0.9972840714324378,1.0001177994983828
35,18,2257.520265796552,-7.345436101342784,0.9972242855226485,1.0001114650101064
35,18,2257.5272103939333,-7.178765764190757,1.0025299127451774,1.000105130521829
35,18,2257.5341549910804,-7.012095432659407,0.9990140801979285,1.0000987960337648
35,18,2257.5410995882276,-6.845425101128058,0.9998455031449434,1.000092461545701
35,18,2257.548044185375,-6.678754769585794,1.0015386784498368,1.0000861270576367
35,18,2257.55498878229,-6.5120844436314655,1.001019312962678,1.0000797925697846
35,18,2257.5619333792038,-6.345414117698965,0.9997197695940382,1.0000734580819337
35,18,2257.5688779761185,-6.178743791744637,0.9998891316259204,1.0000671235940817
35,18,2257.5758225730333,-6.0120734657903085,0.9988233232656063,1.0000607891062296
35,18,2257.5827671699485,-5.845403139825066,0.9990009180551779,1.0000544546183774
35,18,2257.58971176663,-5.678732819469587,1.0001070686397615,1.000048120130738
35,18,2257.5966563633115,-5.5120624991141085,0.9969778847332623,1.000041785643099
35,18,2257.6036009599934,-5.345392178747716,1.0014979254434788,1.0000354511554594
35,18,2257.6105455564425,-5.178721863969258,0.9985442995320294,1.0000291166680322
35,18,2257.6174901528916,-5.012051549190801,0.9987051891833374,1.000022782180605
35,18,2257.6244347493403,-4.845381234423257,1.0007152315217058,1.0000164476931783
35,18,2257.631379345789,-4.678710919655714,1.002220850571383,1.0000101132057515
35,18,2257.6383239422385,-4.512040604866343,0.9992890645743024,1.0000037787183238
35,18,2257.6452685384547,-4.345370295675821,1.0025113419715956,0.999997444231109
35,18,2257.6522131346705,-4.178699986496213,1.0001546680142601,0.9999911097438946
35,18,2257.659157730886,-4.012029677327519,0.9984487926964656,0.9999847752566806
35,18,2257.6661023268693,-3.845359373724932,1.0002298069046052,0.9999784407696781
35,18,2257.673046922853,-3.6786890701223456,0.9995938477680091,0.9999721062826756
35,18,2257.679991518836,-3.512018766530673,1.0019090669662523,0.9999657717956736
35,18,2257.686936114819,-3.3453484629280865,1.0004950865541395,0.9999594373086712
35,18,2257.6938807108027,-3.1786781593255,1.001508537314097,0.9999531028216687
35,18,2257.700825306553,-3.012007861321763,0.9997849127868976,0.999946768334879
35,18,2257.707769902303,-2.845337563318026,1.000592236518057,0.9999404338480894
35,18,2257.714714498054,-2.678667265292461,0.9985236406161646,0.999934099361299
35,18,2257.7216590935723,-2.5119969728548313,1.0003944962902311,0.9999277648747208
35,18,2257.728603689322,-2.345326674862008,0.9953693818863498,0.9999214303879316
35,18,2257.735548284839,-2.1786563824571203,0.9994938565613132,0.9999150959013547
35,18,2257.7424928801247,-2.0119860955965123,0.9997480108626189,0.9999087614149885
35,18,2257.749437475642,-1.8453158031807106,1.0015638730845948,0.9999024269284112
35,18,2257.7563820709265,-1.6786455163528444,0.9956296294553008,0.9998960924420464
35,18,2257.7633266662115,-1.5119752295140643,0.9993520853930382,0.999889757955681
35,18,2257.7702712614964,-1.345304942675284,0.9895224807986117,0.9934351947137751
35,18,2257.7772158565485,-1.1786346614244394,0.984756381617416,0.9840494289441444
35,18,2257.7841604518335,-1.0119643745856592,0.9756932792841095,0.9746636628598382
35,18,2257.7911050468856,-0.8452940933348145,0.9631885761501203,0.9652778970902075
35,18,2257.7980496419377,-0.6786238120839698,0.9539497275466403,0.9558921313205768
35,18,2257.8049942367556,-0.5119535364538024,0.9506859953902548,0.9465063658674654
35,18,2257.811938831575,-0.3452832607908931,0.9410097152103407,0.9378391220028299
35,18,2257.8188834263947,-0.1786129851170699,0.9387444573836048,0.9378327875168889
35,18,2257.8258280212135,-0.011942709465074586,0.9312165504103435,0.9378264530309488
35,18,2257.832772616033,0.15472756619783468,0.9361802700079225,0.9378201185450082
35,18,2257.839717210619,0.32139783626189455,0.9389693434611087,0.9378137840592804
35,18,2257.8466618052053,0.48806810633686837,0.9456766447490175,0.9451241976010047
35,18,2257.8536063997917,0.6547383764118422,0.952798065729841,0.9544972937698281
35,18,2257.8605509941444,0.8214086408770527,0.9644500708278179,0.9638703896231731
35,18,2257.8674955887313,0.9880789109629404,0.9711727764440434,0.9732434857926101
35,18,2257.8744401830845,1.1547491754390649,0.9847775540108913,0.982616581646569
35,18,2257.8813847772053,1.3214194343381678,0.9937769508886479,0.9919896771868907
35,18,2257.8883293715594,1.48808969883612,1.0015455761657386,0.999775737210027
35,18,2257.895273965679,1.6547599577024812,0.9981169834645233,0.9997694027247248
35,18,2257.9022185597996,1.821430216601584,0.999540052430343,0.9997630682394214
35,18,2257.9091631539204,1.988100475500687,0.9996784517623086,0.9997567337541179
35,18,2257.916107748041,2.15477073439979,0.9949666100486285,0.9997503992688145
35,18,2257.9230523419283,2.3214409876891295,0.9969689159909979,0.9997440647837242
35,18,2257.929996935817,2.488111241022125,0.9981206291555582,0.9997377302986323
35,18,2257.9369415297056,2.6547814943442063,1.0014668942798808,0.9997313958135409
35,18,2257.9438861233593,2.8214517420346965,1.0022222540768517,0.9997250613286633
35,18,2257.9508307172464,2.988121995324036,1.0033882761508264,0.9997187268435731
35,18,2257.957775310902,3.154792243058182,1.0005957110498884,0.999712392358694
35,18,2257.9647199043247,3.3214624852043926,1.0001545139709769,0.9997060578740273
35,18,2257.971664497979,3.4881327329057967,1.0003281207511066,0.9996997233891495
35,18,2257.9786090914013,3.6548029750410933,1.002731144620755,0.9996933889044831
35,18,2257.9855536848245,3.8214732171982178,1.0032733940934242,0.999687054419816
35,18,2257.9924982782454,3.9881434593007725,1.0002952581840308,0.9996807199351508
35,18,2257.9994428716686,4.154813701457897,0.9949458142054008,0.9996743854504837
35,18,2258.0063874648577,4.321483937994344,1.0013915499984916,0.9996680509660302
35,18,2258.0133320580467,4.488154174530791,1.0006676321472072,0.9996617164815766
35,18,2258.0202766512357,4.6548244110672385,0.9951951075853266,0.9996553819971231
35,18,2258.0272212441914,4.821494642004836,1.0021388310810566,0.9996490475128824
35,18,2258.0341658408743,4.988164962393057,0.9963387420354809,0.999642713025242
35,18,2258.0411104338305,5.154835193341569,0.9992740196803132,0.9996363785410008
35,18,2258.0480550267876,5.321505424311908,1.0032552512178512,0.9996300440567588
35,18,2258.0549996195114,5.488175649683399,1.0042191342724696,0.9996237095727297
35,18,2258.0619442124676,5.65484588063191,0.9942348702217432,0.9996173750884885
35,18,2258.0688888051905,5.821516105981573,0.99599046728816,0.9996110406044602
35,18,2258.0758333979147,5.988186331363977,1.0012704377460815,0.9996047061204305
35,18,2258.0827779904057,6.154856551147532,0.9962115365154254,0.9995983716366137
35,18,2258.0897225828953,6.321526770898345,1.00423180005353,0.9995920371527982
35,18,2258.096667175387,6.488196990703727,1.0004331782702265,0.9995857026689805
35,18,2258.1036117678786,6.654867210498196,0.996041780817375,0.9995793681851632
35,18,2258.110556360369,6.821537430270837,0.99592140454954,0.9995730337013469
35,18,2258.117500952626,6.9882076444337144,0.9999818485664668,0.9995666992177437
35,18,2258.1244455448846,7.154877858640248,1.0035833462950772,0.9995603647341388
35,18,2258.131390137143,7.321548072846781,1.0003950097678418,0.999554030250534
35,18,2258.1383347291676,7.488218281432637,1.001612225559589,0.9995476957671428
35,18,2258.1452793214257,7.654888495628256,0.9959101765057892,0.9995413612835383
35,18,2258.1522239134515,7.821558704246854,0.9981047284655513,0.9995350268001458
35,18,2258.1591685052435,7.988228907255689,1.0024746625542815,0.9995286923169665
35,18,2258.166113097268,8.154899115841545,0.9991776399328115,0.9995223578335752
35,18,2258.1730576890604,8.321569318861293,0.9978075789723216,0.9995160233503956
35,18,2258.180002280853,8.488239521881042,1.001273860930152,0.9995096888672159
35,18,2258.186946872645,8.654909724889876,1.0023878506062567,0.9995033543840366
35,18,2258.1938914644365,8.821579927887797,1.0033475916081498,0.9994970199008578
35,18,2258.2008360559967,8.988250125330524,0.9984976928809111,0.99949068541789
35,18,2258.2077806475563,9.154920322762337,1.0006952058948941,0.9994843509349227
35,18,2258.214725239116,9.32159052019415,1.001362196195088,0.9994780164519554
35,18,2258.2216698304424,9.488260712027113,0.9962054774796208,0.9994716819692009
35,18,2258.2286144217696,9.654930903881905,0.9977795088629445,0.9994653474864456
35,18,2258.235559013096,9.821601095714868,1.0012351960660768,0.999459013003691
35,18,2258.242503604422,9.988271287536918,1.0024088004927674,0.9994526785209369
35,18,2258.2494481957483,10.154941479369882,1.0013646095398578,0.9994463440381823
35,18,2258.2563927868423,10.321611665625824,1.0051071595680883,0.9994400095556398
35,18,2258.2633373779363,10.488281851881766,1.0005365070813912,0.9994336750730972
35,18,2258.270281969031,10.654952038159536,1.0013927994606773,0.9994273405905538
35,18,2258.277226559892,10.821622218816628,0.9982963069620504,0.999421006108224
35,18,2258.284171150985,10.988292405050743,1.0020965718737076,0.9994146716256823
35,18,2258.291115741846,11.15496258571875,0.9977403134053385,0.9994083371433522
35,18,2258.2980603324745,11.32163276079882,0.9980576425686631,0.9994020026612344
35,18,2258.305004923335,11.488302941455913,0.9946173939256883,0.9993956681789046
35,18,2258.3119495139636,11.654973116535984,0.9982170773667414,0.9993893336967867
35,18,2258.3188941045914,11.821643291605142,0.9986769479147567,0.9993829992146693
35,18,2258.3258386952207,11.98831346670704,0.9983671326404666,0.9993766647325507
35,18,2258.3327832856157,12.154983636188263,0.9960315112651639,0.9993703302506457
35,18,2258.339727876243,12.321653811246506,0.9964821734480299,0.9993639957685287
35,18,2258.346672466639,12.488323980749556,0.9973294115054501,0.9993576612866228
35,18,2258.3536170570346,12.654994150241691,0.9964788871913224,0.9993513268047174
35,18,2258.360561647196,12.82166431411315,1.0008225483423123,0.9993449923230256
35,18,2258.367506237359,12.988334478028264,0.9993927870516351,0.9993386578413321
36,19,2297.8467724199045,-13.230600524715555,1.0006985619428266,1.0006561452755658
36,19,2297.853716776954,-13.063935955524357,1.0048875784048565,1.0006470484140186
36,19,2297.860661134002,-12.897271386376815,1.000034997825747,1.000637951552474
36,19,2297.8676054908183,-12.730606822784466,0.9974741702712245,1.0006288546912323
36,19,2297.874549847635,-12.563942259181204,1.001481603058718,1.00061975782999
36,19,2297.8814942044505,-12.397277695610683,1.007137141913984,1.0006106609687497
36,19,2297.8884385612673,-12.23061313200742,0.9980041781454757,1.0006015641075077
36,19,2297.8953829180846,-12.063948568393243,1.0021919521030942,1.000592467246265
36,19,2297.902327274667,-11.897284010410658,1.00035265613265,1.0005833703853295
36,19,2297.90927163125,-11.730619452428073,1.000349336605939,1.000574273524394
36,19,2297.9162159876005,-11.563954900011595,1.0025310445383346,1.0005651766637627
36,19,2297.923160344184,-11.397290342007182,0.9965395361992144,1.0005560798028261
36,19,2297.930104700534,-11.230625789612532,1.0019385739273936,1.0005469829421956
36,19,2297.9370490568854,-11.063961237174226,1.00332812409959,1.000537886081563
36,19,2297.943993413237,-10.89729668473592,1.0018914551929412,1.0005287892209302
36,19,2297.950937769354,-10.730632137929206,1.011984062607327,1.0005196923606048
36,19,2297.957882125704,-10.563967585523642,1.0066573200910451,1.0005105954999738
36,19,2297.9648264818215,-10.397303038706013,0.9995907969352453,1.0005014986396479
36,19,2297.9717708377066,-10.230638497465407,0.9961545304442492,1.0004924017796264
36,19,2297.978715193824,-10.063973950647778,1.0018359319361128,1.0004833049193005
36,19,2297.985659549709,-9.897309409407171,0.9991799693423349,1.0004742080592788
36,19,2297.992603905595,-9.730644868144736,0.9999650021742529,1.0004651111992562
36,19,2297.9995482614795,-9.563980326915043,0.9943755200460488,1.0004560143392351
36,19,2298.0064926173645,-9.397315785674436,1.0022849507765559,1.0004469174792137
36,19,2298.0134369730167,-9.230651250021765,0.9988277434500183,1.000437820619497
36,19,2298.020381328668,-9.063986714390921,0.99672485851389,1.0004287237597818
36,19,2298.027325684319,-8.897322178770992,0.9983629577849409,1.000419626900067
36,19,2298.0342700397396,-8.730657648673514,1.0029163878094236,1.0004105300406536
36,19,2298.041214395392,-8.563993113009928,1.000841553801244,1.0004014331809363
36,19,2298.048158750811,-8.397328582956106,1.0009316965690436,1.0003923363215255
36,19,2298.0551031062305,-8.23066405289137,0.9975070131863358,1.000383239462114
36,19,2298.062047461417,-8.06399952841457,0.996698035254479,1.0003741426030073
36,19,2298.0689918166026,-7.897335003959597,0.9966390774929194,1.000365045743902
36,19,2298.075936172021,-7.730670473916689,0.9944889514263819,1.0003559488844915
36,19,2298.0828805269757,-7.564005955005996,1.0036020425422458,1.0003468520256888
36,19,2298.0898248821622,-7.397341430529195,1.0002088260473758,1.0003377551665824
36,19,2298.096769237116,-7.23067691164033,1.002379941166044,1.0003286583077808
36,19,2298.1037135920697,-7.064012392751465,1.001130868171695,1.0003195614489793
36,19,2298.110657947023,-6.897347873873514,0.9982861302136686,1.0003104645901781
36,19,2298.117602301976,-6.730683354995563,0.9993566608875623,1.0003013677313772
36,19,2298.1245466566966,-6.564018841705547,0.9947512756338442,1.0002922708728814
36,19,2298.131491011418,-6.397354328393703,1.0031012613389236,1.0002831740143843
36,19,2298.138435366139,-6.23068981508186,1.0004339641377398,1.0002740771558871
36,19,2298.145379720859,-6.064025301802758,0.9982247838764646,1.0002649802973917
36,19,2298.1523240753468,-5.897360794100678,1.003202849983181,1.0002558834392008
36,19,2298.159268430068,-5.730696280788834,0.9999612561161769,1.0002467865807037
36,19,2298.166212784322,-5.564031778696517,1.003457422446704,1.0002376897228187
36,19,2298.1731571388104,-5.397367270972609,0.9947658036630358,1.0002285928646266
36,19,2298.1801014932994,-5.230702763237787,1.001134680991202,1.000219496006434
36,19,2298.1870458475546,-5.064038261112728,0.9967237346964672,1.0002103991485474
36,19,2298.193990201809,-4.897373759009497,1.0049574702052357,1.000201302290662
36,19,2298.200934555831,-4.730709262483288,0.999909011587407,1.000192205433081
36,19,2298.2078789100865,-4.564044760347315,1.0035324400414012,1.0001831085751938
36,19,2298.214823264108,-4.397380263832019,1.0042831871695033,1.0001740117176134
36,19,2298.22176761813,-4.23071576730581,0.9957953650720712,1.0001649148600325
36,19,2298.2287119721536,-4.064051270735945,0.9964056906568516,1.0001558180024492
36,19,2298.235656325943,-3.897386779786757,1.0041919205842809,1.0001467211451727
36,19,2298.2426006797314,-3.730722288870311,1.000598950178722,1.0001376242878979
36,19,2298.249545033521,-3.564057797921123,0.9990714634720264,1.0001285274306213
36,19,2298.256489387311,-3.397393306961021,0.9987282503729025,1.000119430573344
36,19,2298.2634337408663,-3.2307288216325105,1.0078669704603551,1.0001103337163744
36,19,2298.270378094656,-3.0640643306833226,1.0007946093883062,1.0001012368590978
36,19,2298.2773224482135,-2.8973998453002423,0.9979057384153831,1.0000921400021252
36,19,2298.284266801537,-2.7307353655378392,1.0004620336105305,1.000083043145459
36,19,2298.291211155093,-2.5640708801875007,0.9968068081705117,1.0000739462884882
36,19,2298.2981555084175,-2.39740640040327,0.9937457631758626,1.000064849431821
36,19,2298.305099861741,-2.2307419206408667,1.002437760274307,1.000055752575155
36,19,2298.312044215064,-2.0640774408893776,0.9939237565689957,1.0000466557184897
36,19,2298.318988568155,-1.897412966703996,1.0016218688253673,1.0000375588621282
36,19,2298.3259329214798,-1.7307484869088512,1.0020309532031335,1.0000284620054605
36,19,2298.3328772745704,-1.5640840127343836,0.9978583155455227,1.0000193651490994
36,19,2298.339821627428,-1.3974195441478514,1.0023953667655863,0.9964820685583592
36,19,2298.3467659805196,-1.230755069951556,0.9960059602973701,0.9870598792417767
36,19,2298.353710333377,-1.0640906013759377,0.976119488036702,0.9776376902429527
36,19,2298.360654686235,-0.8974261327784916,0.9656696698764808,0.9682155012428948
36,19,2298.367599039093,-0.7307616641919594,0.9506887348456234,0.9587933122434538
36,19,2298.3745433917193,-0.5640972011606209,0.9496526790329335,0.9493711235580694
36,19,2298.3814877445775,-0.3974327325631748,0.9411014780836187,0.9399489345580115
36,19,2298.388432097202,-0.230768269575492,0.9361807377923691,0.9377155975259515
36,19,2298.3953764498274,-0.06410380656598136,0.9388905138085468,0.9377065006701999
36,19,2298.40232080222,0.10256065085559385,0.930138631706445,0.9376974038147533
36,19,2298.409265154612,0.2692251082662551,0.9418257765581173,0.9376883069593074
36,19,2298.4162095072375,0.4358895712757658,0.9381217893106485,0.9420754655235164
36,19,2298.4231538593976,0.6025540231203195,0.9533042808108334,0.951479459866184
36,19,2298.43009821179,0.7692184805418947,0.9664600139511362,0.9608834545235335
36,19,2298.437042563949,0.9358829323537066,0.9724233563842876,0.9702874488643537
36,19,2298.4439869161083,1.1025473841764324,0.9837905767493695,0.9796914432057897
36,19,2298.4509312682685,1.269211836020986,0.9896449534001317,0.9890954375484574
36,19,2298.457875620427,1.435876287821884,0.9947508639383528,0.9984994318886617
36,19,2298.4648199723542,1.6025407340785023,1.0004577682968798,0.9998465248925691
36,19,2298.4717643242816,1.7692051803351205,0.9953194895915016,0.9998374280377319
36,19,2298.478708676209,1.9358696265917388,1.0031964112140526,0.9998283311828947
36,19,2298.485653028135,2.102534072815615,1.0028165905968995,0.9998192343280594
36,19,2298.4925973798286,2.26919851346247,1.000187699763415,0.9998101374735284
36,19,2298.499541731523,2.435862954131153,0.9994593436774953,0.9998010406189963
36,19,2298.506486083216,2.60252739475618,0.9953534785778461,0.9997919437644666
36,19,2298.51343043491,2.769191835413949,0.9996424814097881,0.9997828469099349
36,19,2298.5203747863725,2.935856270516524,1.005323575057275,0.9997737500557066
36,19,2298.527319137833,3.1025207055645296,1.0001687432259634,0.9997646532014812
36,19,2298.534263489294,3.269185140634363,0.9967611248068272,0.9997555563472547
36,19,2298.5412078407544,3.4358495756823686,1.0055561793010122,0.9997464594930293
36,19,2298.548152191983,3.6025140051642666,0.9961993384913932,0.9997373626391077
